Rk,Player,Age,Tm,Pos,G,GS,MP,FG%,Dist.,% of FGA by Distance_2P,% of FGA by Distance_0-3,% of FGA by Distance_3-10,% of FGA by Distance_10-16,% of FGA by Distance_16-3P,% of FGA by Distance_3P,FG% by Distance_2P,FG% by Distance_0-3,FG% by Distance_3-10,FG% by Distance_10-16,FG% by Distance_16-3P,FG% by Distance_3P,% of FG Ast'd_2P,% of FG Ast'd_3P,Dunks_%FGA,Dunks_#,Corner 3s_%3PA,Corner 3s_3P%,Heaves_Att.,Heaves_Md.,Awards
431.0,Julyan Stone,29.0,CHO,SG,23.0,0.0,175.0,0.462,24.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.462,0.0,1.0,0.0,0.0,0.538,0.429,0.0,0.0,0
432.0,John Holland,29.0,CLE,SF,24.0,0.0,174.0,0.288,17.7,0.39,0.186,0.051,0.085,0.068,0.61,0.261,0.364,0.333,0.2,0.0,0.306,0.5,0.818,0.051,2.0,0.25,0.222,0.0,0.0,0
433.0,Richard Jefferson,37.0,DEN,SF,20.0,0.0,163.0,0.444,11.0,0.741,0.222,0.333,0.148,0.037,0.259,0.5,0.667,0.444,0.5,0.0,0.286,0.5,0.5,0.037,1.0,0.0,0.0,0.0,0.0,0
434.0,Dakari Johnson,22.0,OKC,C,31.0,6.0,161.0,0.564,3.9,1.0,0.538,0.308,0.128,0.026,0.0,0.564,0.619,0.417,0.6,1.0,0.0,0.727,0.0,0.128,5.0,0.0,0.0,0.0,0.0,0
435.0,Jake Layman,23.0,POR,SF,35.0,1.0,160.0,0.298,15.2,0.574,0.213,0.106,0.106,0.149,0.426,0.37,0.7,0.0,0.2,0.286,0.2,0.6,1.0,0.085,3.0,0.25,0.4,0.0,0.0,0
436.0,Mirza TeletoviÄ,32.0,MIL,PF,10.0,0.0,159.0,0.439,22.0,0.211,0.053,0.053,0.053,0.053,0.789,0.333,0.333,0.333,0.333,0.333,0.467,1.0,1.0,0.0,0.0,0.133,0.5,0.0,0.0,0
437.0,Damien Wilkins,38.0,IND,SF,19.0,1.0,152.0,0.333,15.1,0.538,0.205,0.103,0.179,0.051,0.462,0.429,0.375,0.5,0.571,0.0,0.222,0.222,0.75,0.0,0.0,0.556,0.4,0.0,0.0,0
438.0,Derrick Walton,22.0,MIA,PG,16.0,0.0,147.0,0.32,24.0,0.32,0.0,0.0,0.04,0.28,0.68,0.125,0.0,0.0,0.0,0.143,0.412,0.0,0.714,0.0,0.0,0.176,0.667,1.0,0.0,0
439.0,Darrell Arthur,29.0,DEN,PF,19.0,1.0,141.0,0.468,17.8,0.511,0.128,0.064,0.149,0.17,0.489,0.583,1.0,0.0,0.286,0.75,0.348,0.929,1.0,0.021,1.0,0.174,0.25,0.0,0.0,0
440.0,Kay Felder,22.0,2TM,PG,16.0,0.0,140.0,0.3,14.4,0.729,0.157,0.171,0.114,0.286,0.271,0.333,0.364,0.25,0.5,0.3,0.211,0.235,0.75,0.014,0.0,0.105,1.0,0.0,0.0,0
440.0,Kay Felder,22.0,CHI,PG,14.0,0.0,134.0,0.303,14.9,0.727,0.152,0.167,0.121,0.288,0.273,0.333,0.4,0.273,0.5,0.263,0.222,0.25,0.75,0.0,0.0,0.111,1.0,0.0,0.0,0
440.0,Kay Felder,22.0,DET,PG,2.0,0.0,6.0,0.25,14.0,0.75,0.25,0.25,0.0,0.25,0.25,0.333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0
441.0,Derrick White,23.0,SAS,PG,17.0,0.0,139.0,0.485,14.5,0.606,0.152,0.212,0.152,0.091,0.394,0.4,0.4,0.571,0.2,0.333,0.615,0.25,0.625,0.0,0.0,0.077,1.0,0.0,0.0,0
442.0,Lorenzo Brown,27.0,TOR,PG,14.0,0.0,139.0,0.412,14.8,0.647,0.088,0.235,0.176,0.147,0.353,0.545,0.667,0.625,0.333,0.6,0.167,0.25,0.5,0.029,1.0,0.417,0.0,0.0,0.0,0
443.0,Jon Leuer,28.0,DET,PF,8.0,0.0,136.0,0.417,8.1,0.917,0.389,0.194,0.222,0.111,0.083,0.455,0.714,0.143,0.5,0.0,0.0,0.867,0.0,0.028,1.0,0.667,0.0,0.0,0.0,0
444.0,Malcolm Miller,24.0,TOR,SF,15.0,4.0,126.0,0.464,18.5,0.25,0.25,0.0,0.0,0.0,0.75,0.714,0.714,0.0,0.0,0.0,0.381,1.0,1.0,0.071,2.0,0.333,0.429,0.0,0.0,0
445.0,Milton Doyle,24.0,BRK,SG,10.0,0.0,125.0,0.277,15.0,0.511,0.191,0.298,0.0,0.021,0.489,0.375,0.556,0.286,0.0,0.0,0.174,0.111,1.0,0.0,0.0,0.13,0.0,0.0,0.0,0
446.0,Zhou Qi,22.0,HOU,C,18.0,0.0,124.0,0.188,16.8,0.406,0.219,0.094,0.094,0.0,0.594,0.308,0.429,0.333,0.0,0.0,0.105,0.75,1.0,0.031,1.0,0.158,0.333,0.0,0.0,0
447.0,Antonius Cleveland,23.0,2TM,SG,17.0,0.0,123.0,0.381,15.1,0.81,0.238,0.048,0.143,0.381,0.19,0.294,0.4,0.0,0.333,0.25,0.75,0.4,0.667,0.095,2.0,0.25,1.0,0.0,0.0,0
447.0,Antonius Cleveland,23.0,DAL,SG,13.0,0.0,81.0,0.286,12.1,0.929,0.357,0.0,0.143,0.429,0.071,0.308,0.4,0.0,0.0,0.333,0.0,0.5,0.0,0.143,2.0,0.0,0.0,0.0,0.0,0
447.0,Antonius Cleveland,23.0,ATL,SG,4.0,0.0,42.0,0.571,18.1,0.571,0.0,0.143,0.143,0.286,0.429,0.25,0.0,0.0,1.0,0.0,1.0,0.0,0.667,0.0,0.0,0.333,1.0,0.0,0.0,0
448.0,Georgios Papagiannis,20.0,2TM,C,17.0,0.0,122.0,0.429,3.7,1.0,0.429,0.214,0.167,0.19,0.0,0.429,0.5,0.111,0.571,0.5,0.0,0.667,0.0,0.119,4.0,0.0,0.0,0.0,0.0,0
448.0,Georgios Papagiannis,20.0,SAC,C,16.0,0.0,118.0,0.415,7.3,1.0,0.415,0.22,0.171,0.195,0.0,0.415,0.471,0.111,0.571,0.5,0.0,0.706,0.0,0.122,4.0,0.0,0.0,0.0,0.0,0
448.0,Georgios Papagiannis,20.0,POR,C,1.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
449.0,Nigel Hayes-Davis,23.0,3TM,SF,9.0,0.0,122.0,0.333,18.4,0.515,0.121,0.061,0.121,0.212,0.485,0.412,0.25,0.0,0.75,0.429,0.25,0.571,1.0,0.0,0.0,0.563,0.444,0.0,0.0,0
449.0,Nigel Hayes-Davis,23.0,LAL,SF,2.0,0.0,11.0,0.333,15.3,0.333,0.333,0.0,0.0,0.0,0.667,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
449.0,Nigel Hayes-Davis,23.0,TOR,SF,2.0,0.0,6.0,1.0,22.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
449.0,Nigel Hayes-Davis,23.0,SAC,SF,5.0,0.0,105.0,0.286,17.3,0.571,0.107,0.071,0.143,0.25,0.429,0.375,0.0,0.0,0.75,0.429,0.167,0.5,1.0,0.0,0.0,0.417,0.4,0.0,0.0,0
450.0,James Webb III,24.0,BRK,SF,10.0,0.0,120.0,0.25,19.7,0.208,0.125,0.042,0.0,0.042,0.792,0.4,0.667,0.0,0.0,0.0,0.211,1.0,1.0,0.083,2.0,0.579,0.273,0.0,0.0,0
451.0,Xavier Rathan-Mayes,23.0,MEM,SG,5.0,0.0,118.0,0.286,16.5,0.667,0.167,0.143,0.071,0.286,0.333,0.393,0.714,0.167,0.0,0.417,0.071,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
452.0,Bobby Brown,33.0,HOU,PG,20.0,0.0,115.0,0.328,20.8,0.31,0.121,0.034,0.086,0.069,0.69,0.444,0.571,0.0,0.4,0.5,0.275,0.0,0.273,0.0,0.0,0.075,0.667,0.0,0.0,0
453.0,Jabari Bird,23.0,BOS,SG,13.0,1.0,115.0,0.577,8.4,0.731,0.615,0.038,0.038,0.038,0.269,0.632,0.75,0.0,0.0,0.0,0.429,0.75,1.0,0.154,4.0,0.286,1.0,0.0,0.0,0
454.0,Kadeem Allen,25.0,BOS,PG,18.0,1.0,107.0,0.273,14.4,0.5,0.318,0.091,0.091,0.0,0.5,0.545,0.571,0.5,0.5,0.0,0.0,0.5,0.0,0.045,1.0,0.364,0.0,0.0,0.0,0
455.0,Bruno Caboclo,22.0,2TM,SF,12.0,0.0,107.0,0.29,19.8,0.452,0.161,0.097,0.161,0.032,0.548,0.429,0.6,0.0,0.6,0.0,0.176,0.333,1.0,0.032,1.0,0.353,0.333,0.0,0.0,0
455.0,Bruno Caboclo,22.0,TOR,SF,2.0,0.0,7.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0
455.0,Bruno Caboclo,22.0,SAC,SF,10.0,0.0,100.0,0.31,16.1,0.483,0.172,0.103,0.172,0.034,0.517,0.429,0.6,0.0,0.6,0.0,0.2,0.333,1.0,0.034,1.0,0.333,0.4,0.0,0.0,0
456.0,Alex Poythress,24.0,IND,PF,25.0,0.0,104.0,0.423,12.2,0.577,0.462,0.077,0.0,0.038,0.423,0.467,0.583,0.0,0.0,0.0,0.364,0.714,1.0,0.115,3.0,0.364,0.5,0.0,0.0,0
457.0,Jaylen Morris,22.0,ATL,SG,6.0,0.0,98.0,0.406,11.0,0.688,0.438,0.094,0.063,0.094,0.313,0.5,0.5,0.333,1.0,0.333,0.2,0.727,1.0,0.094,2.0,0.4,0.0,1.0,0.0,0
458.0,Brice Johnson,23.0,2TM,PF,18.0,0.0,98.0,0.476,9.7,0.976,0.333,0.262,0.095,0.286,0.024,0.488,0.714,0.364,0.75,0.25,0.0,0.65,0.0,0.048,2.0,0.0,0.0,0.0,0.0,0
458.0,Brice Johnson,23.0,LAC,PF,9.0,0.0,38.0,0.636,11.0,0.909,0.273,0.182,0.091,0.364,0.091,0.7,1.0,0.5,1.0,0.5,0.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
458.0,Brice Johnson,23.0,MEM,PF,9.0,0.0,60.0,0.419,8.3,1.0,0.355,0.29,0.097,0.258,0.0,0.419,0.636,0.333,0.667,0.125,0.0,0.769,0.0,0.065,2.0,0.0,0.0,0.0,0.0,0
459.0,Darrun Hilliard,24.0,SAS,SG,14.0,0.0,95.0,0.263,13.7,0.684,0.158,0.263,0.053,0.211,0.316,0.385,0.333,0.2,0.0,0.75,0.0,0.2,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0
460.0,Chris McCullough,22.0,WAS,PF,19.0,0.0,90.0,0.429,10.4,0.81,0.357,0.167,0.19,0.095,0.19,0.5,0.733,0.0,0.625,0.25,0.125,0.882,1.0,0.214,8.0,0.0,0.0,0.0,0.0,0
461.0,Damian Jones,22.0,GSW,C,15.0,0.0,89.0,0.5,5.6,1.0,0.5,0.273,0.045,0.182,0.0,0.5,0.818,0.333,0.0,0.0,0.0,0.818,0.0,0.273,5.0,0.0,0.0,0.0,0.0,0
462.0,Jack Cooley,26.0,SAC,PF,7.0,0.0,87.0,0.481,4.7,1.0,0.481,0.333,0.148,0.037,0.0,0.481,0.615,0.444,0.25,0.0,0.0,0.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
463.0,Josh Gray,24.0,PHO,PG,5.0,0.0,86.0,0.268,12.1,0.683,0.39,0.073,0.098,0.122,0.317,0.286,0.375,0.0,0.25,0.2,0.231,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0
464.0,Furkan Korkmaz,20.0,PHI,SG,14.0,0.0,80.0,0.286,19.5,0.393,0.107,0.071,0.107,0.107,0.607,0.273,1.0,0.0,0.0,0.0,0.294,0.333,1.0,0.036,1.0,0.118,0.0,0.0,0.0,0
465.0,Wade Baldwin,21.0,POR,PG,7.0,0.0,80.0,0.667,10.7,0.762,0.286,0.238,0.19,0.048,0.238,0.625,0.833,0.8,0.25,0.0,0.8,0.0,1.0,0.048,1.0,0.0,0.0,0.0,0.0,0
466.0,Okaro White,25.0,MIA,PF,6.0,4.0,80.0,0.438,17.6,0.313,0.188,0.063,0.063,0.0,0.688,0.6,0.667,0.0,1.0,0.0,0.364,0.333,1.0,0.063,1.0,0.364,0.25,0.0,0.0,0
467.0,Demetrius Jackson,23.0,2TM,PG,15.0,0.0,80.0,0.389,9.1,0.611,0.611,0.0,0.0,0.0,0.389,0.545,0.545,0.0,0.0,0.0,0.143,0.167,0.0,0.056,1.0,0.143,0.0,0.0,0.0,0
467.0,Demetrius Jackson,23.0,HOU,PG,12.0,0.0,63.0,0.286,10.9,0.571,0.571,0.0,0.0,0.0,0.429,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.071,1.0,0.167,0.0,0.0,0.0,0
467.0,Demetrius Jackson,23.0,PHI,PG,3.0,0.0,17.0,0.75,7.3,0.75,0.75,0.0,0.0,0.0,0.25,0.667,0.667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
468.0,Nick Collison,37.0,OKC,PF,15.0,0.0,75.0,0.684,2.9,1.0,0.737,0.211,0.0,0.053,0.0,0.684,0.714,0.75,0.0,0.0,0.0,0.769,0.0,0.158,3.0,0.0,0.0,0.0,0.0,0
469.0,Omari Johnson,28.0,MEM,PF,4.0,0.0,75.0,0.429,17.0,0.429,0.238,0.095,0.0,0.095,0.571,0.556,0.8,0.5,0.0,0.0,0.333,0.4,1.0,0.0,0.0,0.167,0.5,0.0,0.0,0
470.0,Marquis Teague,24.0,MEM,PG,3.0,0.0,74.0,0.25,16.8,0.75,0.25,0.063,0.125,0.313,0.25,0.25,0.5,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0
471.0,Thomas Bryant,20.0,LAL,C,15.0,0.0,72.0,0.381,15.6,0.524,0.286,0.048,0.0,0.19,0.476,0.636,0.833,0.0,0.0,0.5,0.1,1.0,1.0,0.19,3.0,0.3,0.0,0.0,0.0,0
472.0,Udonis Haslem,37.0,MIA,C,14.0,0.0,72.0,0.2,19.7,0.467,0.0,0.133,0.067,0.267,0.533,0.286,0.0,1.0,0.0,0.0,0.125,1.0,1.0,0.067,1.0,0.375,0.333,0.0,0.0,0
473.0,D.J. Wilson,21.0,MIL,PF,22.0,0.0,71.0,0.563,12.4,0.688,0.313,0.188,0.063,0.125,0.313,0.636,0.8,1.0,0.0,0.0,0.4,0.714,1.0,0.125,2.0,0.2,1.0,0.0,0.0,0
474.0,Alan Williams,25.0,PHO,PF,5.0,0.0,70.0,0.389,5.1,1.0,0.333,0.5,0.167,0.0,0.0,0.389,0.667,0.333,0.0,0.0,0.0,0.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
475.0,Larry Drew II,27.0,2TM,PG,10.0,0.0,70.0,0.292,16.4,0.625,0.167,0.125,0.042,0.292,0.375,0.267,0.5,0.0,0.0,0.286,0.333,0.0,1.0,0.0,0.0,0.222,0.5,0.0,0.0,0
475.0,Larry Drew II,27.0,PHI,PG,3.0,0.0,15.0,0.143,17.3,0.571,0.143,0.143,0.0,0.286,0.429,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
475.0,Larry Drew II,27.0,NOP,PG,7.0,0.0,55.0,0.353,15.6,0.647,0.176,0.118,0.059,0.294,0.353,0.273,0.333,0.0,0.0,0.4,0.5,0.0,1.0,0.0,0.0,0.333,0.5,0.0,0.0,0
476.0,London Perrantes,23.0,CLE,PG,14.0,0.0,66.0,0.154,13.7,0.769,0.077,0.462,0.0,0.231,0.231,0.2,1.0,0.167,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
477.0,Gian Clavell,24.0,DAL,SG,7.0,0.0,64.0,0.333,22.0,0.167,0.0,0.056,0.056,0.056,0.833,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.0,0.4,0.5,0.0,0.0,0
478.0,Andre Ingram,32.0,LAL,SG,2.0,0.0,64.0,0.471,18.9,0.471,0.0,0.118,0.353,0.0,0.529,0.375,0.0,0.0,0.5,0.0,0.556,1.0,1.0,0.0,0.0,0.111,1.0,0.0,0.0,0
479.0,James Young,22.0,PHI,SG,6.0,0.0,61.0,0.357,19.6,0.286,0.0,0.214,0.071,0.0,0.714,0.5,0.0,0.667,0.0,0.0,0.3,1.0,1.0,0.0,0.0,0.4,0.25,0.0,0.0,0
480.0,Kyle Singler,29.0,OKC,SF,12.0,0.0,59.0,0.333,11.3,0.762,0.333,0.19,0.143,0.095,0.238,0.313,0.429,0.25,0.333,0.0,0.4,1.0,1.0,0.048,0.0,0.0,0.0,0.0,0.0,0
481.0,Alfonzo McKinnie,25.0,TOR,SF,14.0,0.0,53.0,0.533,16.7,0.4,0.133,0.2,0.0,0.067,0.6,0.833,1.0,0.667,0.0,1.0,0.333,0.6,1.0,0.067,1.0,0.556,0.4,0.0,0.0,0
482.0,Jordan Crawford,29.0,NOP,SG,5.0,0.0,53.0,0.444,19.5,0.481,0.0,0.185,0.148,0.148,0.519,0.308,0.0,0.6,0.25,0.0,0.571,0.25,0.75,0.037,1.0,0.071,1.0,0.0,0.0,0
483.0,Marshall Plumlee,25.0,MIL,C,8.0,0.0,52.0,0.333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.0,0.0,1.0,0.0,0.333,1.0,0.0,0.0,0.0,0.0,0
484.0,Cole Aldrich,29.0,MIN,C,21.0,0.0,49.0,0.333,3.2,1.0,0.533,0.467,0.0,0.0,0.0,0.333,0.25,0.429,0.0,0.0,0.0,0.8,0.0,0.067,1.0,0.0,0.0,0.0,0.0,0
485.0,Vander Blue,25.0,LAL,SG,5.0,0.0,45.0,0.2,10.4,0.6,0.6,0.0,0.0,0.0,0.4,0.333,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
486.0,R.J. Hunter,24.0,HOU,SG,5.0,1.0,45.0,0.35,19.4,0.3,0.2,0.05,0.0,0.05,0.7,0.667,0.75,0.0,0.0,1.0,0.214,0.5,0.333,0.0,0.0,0.143,0.5,0.0,0.0,0
487.0,Adreian Payne,26.0,ORL,PF,5.0,0.0,43.0,0.7,16.2,0.7,0.1,0.2,0.0,0.4,0.3,0.714,1.0,1.0,0.0,0.5,0.667,0.8,1.0,0.0,0.0,0.333,1.0,0.0,0.0,0
488.0,Joakim Noah,32.0,NYK,C,7.0,0.0,40.0,0.5,2.8,1.0,0.4,0.6,0.0,0.0,0.0,0.5,0.25,0.667,0.0,0.0,0.0,0.4,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0
489.0,Jonathan Gibson,30.0,BOS,PG,4.0,0.0,40.0,0.609,16.1,0.478,0.261,0.087,0.043,0.087,0.522,0.727,0.833,0.5,0.0,1.0,0.5,0.5,0.833,0.0,0.0,0.083,1.0,0.0,0.0,0
490.0,Jeff Withey,27.0,DAL,C,10.0,0.0,39.0,0.375,16.8,0.375,0.25,0.063,0.0,0.063,0.625,0.667,1.0,0.0,0.0,0.0,0.2,0.75,1.0,0.125,2.0,0.2,0.5,0.0,0.0,0
491.0,Charles Cooke,23.0,NOP,SG,13.0,0.0,38.0,0.143,18.0,0.429,0.143,0.143,0.0,0.143,0.571,0.167,0.0,0.5,0.0,0.0,0.125,0.0,1.0,0.0,0.0,0.375,0.333,0.0,0.0,0
492.0,Joel Bolomboy,24.0,MIL,PF,6.0,0.0,38.0,0.5,6.5,0.833,0.667,0.0,0.167,0.0,0.167,0.6,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.333,2.0,0.0,0.0,0.0,0.0,0
493.0,Walt Lemon Jr.,25.0,NOP,PG,5.0,0.0,35.0,0.438,5.1,0.938,0.375,0.5,0.0,0.063,0.063,0.4,0.5,0.375,0.0,0.0,1.0,0.333,1.0,0.063,1.0,0.0,0.0,0.0,0.0,0
494.0,Aaron Jackson,31.0,HOU,PG,1.0,0.0,35.0,0.333,13.7,0.556,0.222,0.333,0.0,0.0,0.444,0.4,0.5,0.333,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0
495.0,Jacob Wiley,23.0,BRK,PF,5.0,0.0,33.0,0.25,16.3,0.5,0.25,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0
496.0,Georges Niang,24.0,UTA,PF,9.0,0.0,32.0,0.364,11.9,0.636,0.182,0.364,0.091,0.0,0.364,0.571,0.5,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0
497.0,Matt Costello,24.0,SAS,C,4.0,0.0,32.0,0.5,1.0,1.0,0.75,0.25,0.0,0.0,0.0,0.5,0.667,0.0,0.0,0.0,0.0,1.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,0
498.0,Markel Brown,26.0,HOU,SG,4.0,0.0,31.0,0.286,20.3,0.286,0.143,0.0,0.143,0.0,0.714,0.5,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
499.0,Ike Anigbogu,19.0,IND,C,11.0,0.0,30.0,0.444,10.4,1.0,0.222,0.111,0.333,0.333,0.0,0.444,0.5,0.0,0.333,0.667,0.0,0.5,0.0,0.222,1.0,0.0,0.0,0.0,0.0,0
500.0,Tony Bradley,20.0,UTA,C,9.0,0.0,29.0,0.273,9.3,0.909,0.273,0.182,0.364,0.091,0.091,0.3,0.667,0.0,0.25,0.0,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
501.0,Daniel Hamilton,22.0,OKC,SG,6.0,0.0,28.0,0.455,14.5,0.545,0.273,0.091,0.091,0.091,0.455,0.5,0.667,0.0,1.0,0.0,0.4,0.333,0.5,0.0,0.0,0.6,0.333,0.0,0.0,0
502.0,Marcus Paige,24.0,CHO,PG,5.0,0.0,28.0,0.286,17.4,0.429,0.071,0.214,0.071,0.071,0.571,0.333,0.0,0.333,0.0,1.0,0.25,1.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0
503.0,Jameel Warney,24.0,DAL,PF,3.0,0.0,27.0,0.583,5.6,1.0,0.5,0.25,0.25,0.0,0.0,0.583,0.833,0.333,0.333,0.0,0.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
504.0,Monte Morris,22.0,DEN,PG,3.0,0.0,25.0,0.667,6.5,0.833,0.667,0.0,0.167,0.0,0.167,0.8,0.75,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
505.0,Jeremy Lin,29.0,BRK,PG,1.0,1.0,25.0,0.417,9.7,0.833,0.5,0.083,0.083,0.167,0.167,0.4,0.5,0.0,0.0,0.5,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
506.0,Chinanu Onuaku,21.0,HOU,C,1.0,0.0,22.0,0.4,7.0,1.0,0.2,0.6,0.0,0.2,0.0,0.4,1.0,0.333,0.0,0.0,0.0,0.5,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0
507.0,Xavier Munford,25.0,MIL,SG,6.0,0.0,21.0,0.167,14.8,0.667,0.167,0.167,0.167,0.167,0.333,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
508.0,Mangok Mathiang,25.0,CHO,C,4.0,0.0,20.0,0.571,2.0,1.0,0.857,0.143,0.0,0.0,0.0,0.571,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.429,3.0,0.0,0.0,0.0,0.0,0
509.0,Nate Wolters,26.0,UTA,PG,5.0,0.0,19.0,0.167,9.7,1.0,0.0,0.667,0.167,0.167,0.0,0.167,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
510.0,James Michael McAdoo,25.0,PHI,PF,3.0,0.0,18.0,0.286,24.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.286,0.0,1.0,0.0,0.0,0.143,1.0,0.0,0.0,0
511.0,Kendrick Perkins,33.0,CLE,C,1.0,0.0,15.0,0.5,3.5,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
512.0,Tim Quarterman,23.0,HOU,SG,3.0,0.0,13.0,0.333,18.7,0.333,0.0,0.333,0.0,0.0,0.667,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
513.0,Luol Deng,32.0,LAL,SF,1.0,1.0,13.0,0.5,2.5,1.0,0.5,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
514.0,Devin Robinson,22.0,WAS,SF,1.0,0.0,13.0,0.333,6.3,1.0,0.667,0.0,0.0,0.333,0.0,0.333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
515.0,Josh Smith,32.0,NOP,PF,3.0,0.0,12.0,0.25,5.0,1.0,0.75,0.0,0.0,0.25,0.0,0.25,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
516.0,Matt Williams,24.0,MIA,SG,3.0,0.0,11.0,0.333,22.8,0.167,0.0,0.0,0.167,0.0,0.833,1.0,0.0,0.0,1.0,0.0,0.2,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0
517.0,NicolÃ¡s Brussino,24.0,ATL,SF,4.0,0.0,10.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0
518.0,David Stockton,26.0,UTA,PG,3.0,0.0,9.0,0.667,25.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
519.0,Ben Moore,22.0,IND,PF,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
520.0,Derrick Williams,26.0,LAL,PF,2.0,0.0,9.0,0.25,12.8,0.5,0.25,0.25,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,1.0,1.0,0.0,0.0,0.0,0
521.0,Jarell Eddie,26.0,2TM,SF,3.0,0.0,9.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
521.0,Jarell Eddie,26.0,BOS,SF,2.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
